STATIONS_ID;MESS_DATUM;QN_7;SD_SO;eor
       5705;2023082617;   10; 47.00;eor
       5705;2023082618;   10; 57.00;eor
       5705;2023082619;   10;  5.00;eor
       5705;2023082620;   10;  0.00;eor
       5705;2023082703;   10;  0.00;eor
       5705;2023082704;   10;  0.00;eor
       5705;2023082705;   10;  0.00;eor
       5705;2023082706;   10;  0.00;eor
       5705;2023082707;   10;  0.00;eor
       5705;2023082708;   10;  0.00;eor
       5705;2023082709;   10;  0.00;eor
       5705;2023082710;   10;  0.00;eor
       5705;2023082711;   10;  3.00;eor
       5705;2023082712;   10; 39.00;eor
       5705;2023082713;   10; 44.00;eor
       5705;2023082714;   10;  2.00;eor
       5705;2023082715;   10;  0.00;eor
       5705;2023082716;   10;  0.00;eor
       5705;2023082717;   10;  0.00;eor
       5705;2023082718;   10;  0.00;eor
       5705;2023082719;   10;  0.00;eor
       5705;2023082720;   10;  0.00;eor
       5705;2023082803;   10;  0.00;eor
       5705;2023082804;   10;  0.00;eor
       5705;2023082805;   10;  0.00;eor
       5705;2023082806;   10;  0.00;eor
       5705;2023082807;   10;  0.00;eor
       5705;2023082808;   10;  0.00;eor
       5705;2023082809;   10;  0.00;eor
       5705;2023082810;   10;  0.00;eor
       5705;2023082811;   10;  0.00;eor
       5705;2023082812;   10;  7.00;eor
       5705;2023082813;   10;  5.00;eor
       5705;2023082814;   10;  0.00;eor
       5705;2023082815;   10;  0.00;eor
       5705;2023082816;   10;  0.00;eor
       5705;2023082817;   10;  0.00;eor
       5705;2023082818;   10;  0.00;eor
       5705;2023082819;   10;  0.00;eor
       5705;2023082820;   10;  0.00;eor
       5705;2023082903;   10;  0.00;eor
       5705;2023082904;   10;  0.00;eor
       5705;2023082905;   10;  0.00;eor
       5705;2023082906;   10;  0.00;eor
       5705;2023082907;   10;  0.00;eor
       5705;2023082908;   10;  0.00;eor
       5705;2023082909;   10;  0.00;eor
       5705;2023082910;   10;  0.00;eor
       5705;2023082911;   10;  0.00;eor
       5705;2023082912;   10;  1.00;eor
       5705;2023082913;   10;  2.00;eor
       5705;2023082914;   10;  0.00;eor
       5705;2023082915;   10;  0.00;eor
       5705;2023082916;   10;  0.00;eor
       5705;2023082917;   10;  0.00;eor
       5705;2023082918;   10;  0.00;eor
       5705;2023082919;   10;  0.00;eor
       5705;2023082920;   10;  0.00;eor
       5705;2023083003;   10;  0.00;eor
       5705;2023083004;   10;  0.00;eor
       5705;2023083005;   10;  0.00;eor
       5705;2023083006;   10;  0.00;eor
       5705;2023083007;   10;  0.00;eor
       5705;2023083008;   10;  0.00;eor
       5705;2023083009;   10; 21.00;eor
       5705;2023083010;   10; 52.00;eor
       5705;2023083011;   10; 52.00;eor
       5705;2023083012;   10; 20.00;eor
       5705;2023083013;   10; 27.00;eor
       5705;2023083014;   10; 14.00;eor
       5705;2023083015;   10; 25.00;eor
       5705;2023083016;   10; 37.00;eor
       5705;2023083017;   10; 19.00;eor
       5705;2023083018;   10; 39.00;eor
       5705;2023083019;   10;  0.00;eor
       5705;2023083020;   10;  0.00;eor
       5705;2023083103;   10;  0.00;eor
       5705;2023083104;   10;  0.00;eor
       5705;2023083105;   10;  0.00;eor
       5705;2023083106;   10; 15.00;eor
       5705;2023083107;   10; 60.00;eor
       5705;2023083108;   10; 59.00;eor
       5705;2023083109;   10; 52.00;eor
       5705;2023083110;   10; 35.00;eor
       5705;2023083111;   10;  9.00;eor
       5705;2023083112;   10;  4.00;eor
       5705;2023083113;   10; 26.00;eor
       5705;2023083114;   10; 24.00;eor
       5705;2023083115;   10; 38.00;eor
       5705;2023083116;   10; 37.00;eor
       5705;2023083117;   10; 46.00;eor
       5705;2023083118;   10;  1.00;eor
       5705;2023083119;   10;  0.00;eor
       5705;2023083120;   10;  0.00;eor
       5705;2023090103;   10;  0.00;eor
       5705;2023090104;   10;  0.00;eor
       5705;2023090105;   10;  0.00;eor
       5705;2023090106;   10;  0.00;eor
       5705;2023090107;   10;  0.00;eor
       5705;2023090108;   10;  0.00;eor
       5705;2023090109;   10;  0.00;eor
       5705;2023090110;   10;  0.00;eor
       5705;2023090111;   10;  0.00;eor
       5705;2023090112;   10;  0.00;eor
       5705;2023090113;   10;  2.00;eor
       5705;2023090114;   10;  5.00;eor
       5705;2023090115;   10; 30.00;eor
       5705;2023090116;   10;  9.00;eor
       5705;2023090117;   10;  0.00;eor
       5705;2023090118;   10;  0.00;eor
       5705;2023090119;   10;  0.00;eor
       5705;2023090120;   10;  0.00;eor
       5705;2023090203;   10;  0.00;eor
       5705;2023090204;   10;  0.00;eor
       5705;2023090205;   10;  0.00;eor
       5705;2023090206;   10;  0.00;eor
       5705;2023090207;   10;  0.00;eor
       5705;2023090208;   10;  0.00;eor
       5705;2023090209;   10;  0.00;eor
       5705;2023090210;   10;  2.00;eor
       5705;2023090211;   10; 57.00;eor
       5705;2023090212;   10; 60.00;eor
       5705;2023090213;   10; 60.00;eor
       5705;2023090214;   10; 60.00;eor
       5705;2023090215;   10; 60.00;eor
       5705;2023090216;   10; 59.00;eor
       5705;2023090217;   10; 29.00;eor
       5705;2023090218;   10;  4.00;eor
       5705;2023090219;   10;  0.00;eor
       5705;2023090220;   10;  0.00;eor
       5705;2023090303;   10;  0.00;eor
       5705;2023090304;   10;  0.00;eor
       5705;2023090305;   10;  0.00;eor
       5705;2023090306;   10;  0.00;eor
       5705;2023090307;   10; 17.00;eor
       5705;2023090308;   10; 55.00;eor
       5705;2023090309;   10; 59.00;eor
       5705;2023090310;   10; 59.00;eor
       5705;2023090311;   10; 32.00;eor
       5705;2023090312;   10; 46.00;eor
       5705;2023090313;   10; 59.00;eor
       5705;2023090314;   10; 60.00;eor
       5705;2023090315;   10; 60.00;eor
       5705;2023090316;   10; 46.00;eor
       5705;2023090317;   10; 44.00;eor
       5705;2023090318;   10;  0.00;eor
       5705;2023090319;   10;  0.00;eor
       5705;2023090320;   10;  0.00;eor
       5705;2023090403;   10;  0.00;eor
       5705;2023090404;   10;  0.00;eor
       5705;2023090405;   10;  0.00;eor
       5705;2023090406;   10; 44.00;eor
       5705;2023090407;   10; 60.00;eor
       5705;2023090408;   10; 60.00;eor
       5705;2023090409;   10; 60.00;eor
       5705;2023090410;   10; 60.00;eor
       5705;2023090411;   10; 60.00;eor
       5705;2023090412;   10; 60.00;eor
       5705;2023090413;   10; 60.00;eor
       5705;2023090414;   10; 60.00;eor
       5705;2023090415;   10; 60.00;eor
       5705;2023090416;   10; 60.00;eor
       5705;2023090417;   10; 60.00;eor
       5705;2023090418;   10; 46.00;eor
       5705;2023090419;   10;  0.00;eor
       5705;2023090420;   10;  0.00;eor
       5705;2023090503;   10;  0.00;eor
       5705;2023090504;   10;  0.00;eor
       5705;2023090505;   10;  0.00;eor
       5705;2023090506;   10; 46.00;eor
       5705;2023090507;   10; 60.00;eor
       5705;2023090508;   10; 60.00;eor
       5705;2023090509;   10; 60.00;eor
       5705;2023090510;   10; 60.00;eor
       5705;2023090511;   10; 60.00;eor
       5705;2023090512;   10; 60.00;eor
       5705;2023090513;   10; 60.00;eor
       5705;2023090514;   10; 60.00;eor
       5705;2023090515;   10; 60.00;eor
       5705;2023090516;   10; 60.00;eor
       5705;2023090517;   10; 60.00;eor
       5705;2023090518;   10; 50.00;eor
       5705;2023090519;   10;  0.00;eor
       5705;2023090520;   10;  0.00;eor
       5705;2023090603;   10;  0.00;eor
       5705;2023090604;   10;  0.00;eor
       5705;2023090605;   10;  0.00;eor
       5705;2023090606;   10; 46.00;eor
       5705;2023090607;   10; 60.00;eor
       5705;2023090608;   10; 60.00;eor
       5705;2023090609;   10; 60.00;eor
       5705;2023090610;   10; 60.00;eor
       5705;2023090611;   10; 60.00;eor
       5705;2023090612;   10; 60.00;eor
       5705;2023090613;   10; 60.00;eor
       5705;2023090614;   10; 60.00;eor
       5705;2023090615;   10; 60.00;eor
       5705;2023090616;   10; 60.00;eor
       5705;2023090617;   10; 60.00;eor
       5705;2023090618;   10; 49.00;eor
       5705;2023090619;   10;  0.00;eor
       5705;2023090620;   10;  0.00;eor
       5705;2023090703;   10;  0.00;eor
       5705;2023090704;   10;  0.00;eor
       5705;2023090705;   10;  0.00;eor
       5705;2023090706;   10; 48.00;eor
       5705;2023090707;   10; 60.00;eor
       5705;2023090708;   10; 60.00;eor
       5705;2023090709;   10; 60.00;eor
       5705;2023090710;   10; 60.00;eor
       5705;2023090711;   10; 60.00;eor
       5705;2023090712;   10; 60.00;eor
       5705;2023090713;   10; 60.00;eor
       5705;2023090714;   10; 60.00;eor
       5705;2023090715;   10; 60.00;eor
       5705;2023090716;   10; 60.00;eor
       5705;2023090717;   10; 60.00;eor
       5705;2023090718;   10; 39.00;eor
       5705;2023090719;   10;  0.00;eor
       5705;2023090720;   10;  0.00;eor
       5705;2023090803;   10;  0.00;eor
       5705;2023090804;   10;  0.00;eor
       5705;2023090805;   10;  0.00;eor
       5705;2023090806;   10; 47.00;eor
       5705;2023090807;   10; 60.00;eor
       5705;2023090808;   10; 60.00;eor
       5705;2023090809;   10; 60.00;eor
       5705;2023090810;   10; 60.00;eor
       5705;2023090811;   10; 60.00;eor
       5705;2023090812;   10; 60.00;eor
       5705;2023090813;   10; 60.00;eor
       5705;2023090814;   10; 60.00;eor
       5705;2023090815;   10; 60.00;eor
       5705;2023090816;   10; 60.00;eor
       5705;2023090817;   10; 60.00;eor
       5705;2023090818;   10; 33.00;eor
       5705;2023090819;   10;  0.00;eor
       5705;2023090820;   10;  0.00;eor
       5705;2023090903;   10;  0.00;eor
       5705;2023090904;   10;  0.00;eor
       5705;2023090905;   10;  0.00;eor
       5705;2023090906;   10; 43.00;eor
       5705;2023090907;   10; 60.00;eor
       5705;2023090908;   10; 60.00;eor
       5705;2023090909;   10; 60.00;eor
       5705;2023090910;   10; 60.00;eor
       5705;2023090911;   10; 60.00;eor
       5705;2023090912;   10; 60.00;eor
       5705;2023090913;   10; 60.00;eor
       5705;2023090914;   10; 60.00;eor
       5705;2023090915;   10; 60.00;eor
       5705;2023090916;   10; 60.00;eor
       5705;2023090917;   10; 59.00;eor
       5705;2023090918;   10; 28.00;eor
       5705;2023090919;   10;  0.00;eor
       5705;2023090920;   10;  0.00;eor
       5705;2023091003;   10;  0.00;eor
       5705;2023091004;   10;  0.00;eor
       5705;2023091005;   10;  0.00;eor
       5705;2023091006;   10; 43.00;eor
       5705;2023091007;   10; 60.00;eor
       5705;2023091008;   10; 60.00;eor
       5705;2023091009;   10; 60.00;eor
       5705;2023091010;   10; 60.00;eor
       5705;2023091011;   10; 60.00;eor
       5705;2023091012;   10; 60.00;eor
       5705;2023091013;   10; 60.00;eor
       5705;2023091014;   10; 60.00;eor
       5705;2023091015;   10; 60.00;eor
       5705;2023091016;   10; 60.00;eor
       5705;2023091017;   10; 57.00;eor
       5705;2023091018;   10; 27.00;eor
       5705;2023091019;   10;  0.00;eor
       5705;2023091020;   10;  0.00;eor
       5705;2023091103;   10;  0.00;eor
       5705;2023091104;   10;  0.00;eor
       5705;2023091105;   10;  0.00;eor
       5705;2023091106;   10; 37.00;eor
       5705;2023091107;   10; 60.00;eor
       5705;2023091108;   10; 60.00;eor
       5705;2023091109;   10; 60.00;eor
       5705;2023091110;   10; 60.00;eor
       5705;2023091111;   10; 60.00;eor
       5705;2023091112;   10; 60.00;eor
       5705;2023091113;   10; 60.00;eor
       5705;2023091114;   10; 60.00;eor
       5705;2023091115;   10; 60.00;eor
       5705;2023091116;   10; 60.00;eor
       5705;2023091117;   10; 56.00;eor
       5705;2023091118;   10; 15.00;eor
       5705;2023091119;   10;  0.00;eor
       5705;2023091120;   10;  0.00;eor
       5705;2023091203;   10;  0.00;eor
       5705;2023091204;   10;  0.00;eor
       5705;2023091205;   10;  0.00;eor
       5705;2023091206;   10;  8.00;eor
       5705;2023091207;   10; 56.00;eor
       5705;2023091208;   10; 38.00;eor
       5705;2023091209;   10; 54.00;eor
       5705;2023091210;   10; 57.00;eor
       5705;2023091211;   10; 60.00;eor
       5705;2023091212;   10; 60.00;eor
       5705;2023091213;   10; 60.00;eor
       5705;2023091214;   10; 60.00;eor
       5705;2023091215;   10; 60.00;eor
       5705;2023091216;   10; 46.00;eor
       5705;2023091217;   10; 43.00;eor
       5705;2023091218;   10;  0.00;eor
       5705;2023091219;   10;  0.00;eor
       5705;2023091220;   10;  0.00;eor
       5705;2023091303;   10;  0.00;eor
       5705;2023091304;   10;  0.00;eor
       5705;2023091305;   10;  0.00;eor
       5705;2023091306;   10; 28.00;eor
       5705;2023091307;   10; 13.00;eor
       5705;2023091308;   10; 15.00;eor
       5705;2023091309;   10;  5.00;eor
       5705;2023091310;   10;  4.00;eor
       5705;2023091311;   10; 19.00;eor
       5705;2023091312;   10;  5.00;eor
       5705;2023091313;   10;  2.00;eor
       5705;2023091314;   10; 14.00;eor
       5705;2023091315;   10; 21.00;eor
       5705;2023091316;   10; 52.00;eor
       5705;2023091317;   10;  8.00;eor
       5705;2023091318;   10;  0.00;eor
       5705;2023091319;   10;  0.00;eor
       5705;2023091320;   10;  0.00;eor
       5705;2023091403;   10;  0.00;eor
       5705;2023091404;   10;  0.00;eor
       5705;2023091405;   10;  0.00;eor
       5705;2023091406;   10;  8.00;eor
       5705;2023091407;   10;  1.00;eor
       5705;2023091408;   10;  6.00;eor
       5705;2023091409;   10; 58.00;eor
       5705;2023091410;   10; 60.00;eor
       5705;2023091411;   10; 60.00;eor
       5705;2023091412;   10; 55.00;eor
       5705;2023091413;   10; 50.00;eor
       5705;2023091414;   10; 60.00;eor
       5705;2023091415;   10; 60.00;eor
       5705;2023091416;   10; 60.00;eor
       5705;2023091417;   10; 58.00;eor
       5705;2023091418;   10;  9.00;eor
       5705;2023091419;   10;  0.00;eor
       5705;2023091420;   10;  0.00;eor
       5705;2023091503;   10;  0.00;eor
       5705;2023091504;   10;  0.00;eor
       5705;2023091505;   10;  0.00;eor
       5705;2023091506;   10; 41.00;eor
       5705;2023091507;   10; 60.00;eor
       5705;2023091508;   10; 60.00;eor
       5705;2023091509;   10; 60.00;eor
       5705;2023091510;   10; 60.00;eor
       5705;2023091511;   10; 60.00;eor
       5705;2023091512;   10; 60.00;eor
       5705;2023091513;   10; 43.00;eor
       5705;2023091514;   10; 47.00;eor
       5705;2023091515;   10; 50.00;eor
       5705;2023091516;   10; 42.00;eor
       5705;2023091517;   10; 49.00;eor
       5705;2023091518;   10;  4.00;eor
       5705;2023091519;   10;  0.00;eor
       5705;2023091520;   10;  0.00;eor
       5705;2023091603;   10;  0.00;eor
       5705;2023091604;   10;  0.00;eor
       5705;2023091605;   10;  0.00;eor
       5705;2023091606;   10; 41.00;eor
       5705;2023091607;   10; 60.00;eor
       5705;2023091608;   10; 60.00;eor
       5705;2023091609;   10; 60.00;eor
       5705;2023091610;   10; 60.00;eor
       5705;2023091611;   10; 60.00;eor
       5705;2023091612;   10; 60.00;eor
       5705;2023091613;   10; 60.00;eor
       5705;2023091614;   10; 60.00;eor
       5705;2023091615;   10; 60.00;eor
       5705;2023091616;   10; 54.00;eor
       5705;2023091617;   10; 27.00;eor
       5705;2023091618;   10;  0.00;eor
       5705;2023091619;   10;  0.00;eor
       5705;2023091620;   10;  0.00;eor
       5705;2023091703;   10;  0.00;eor
       5705;2023091704;   10;  0.00;eor
       5705;2023091705;   10;  0.00;eor
       5705;2023091706;   10;  3.00;eor
       5705;2023091707;   10; 57.00;eor
       5705;2023091708;   10; 60.00;eor
       5705;2023091709;   10; 60.00;eor
       5705;2023091710;   10; 60.00;eor
       5705;2023091711;   10; 60.00;eor
       5705;2023091712;   10; 60.00;eor
       5705;2023091713;   10; 52.00;eor
       5705;2023091714;   10; 59.00;eor
       5705;2023091715;   10; 60.00;eor
       5705;2023091716;   10; 60.00;eor
       5705;2023091717;   10; 47.00;eor
       5705;2023091718;   10;  0.00;eor
       5705;2023091719;   10;  0.00;eor
       5705;2023091720;   10;  0.00;eor
       5705;2023091803;   10;  0.00;eor
       5705;2023091804;   10;  0.00;eor
       5705;2023091805;   10;  0.00;eor
       5705;2023091806;   10;  0.00;eor
       5705;2023091807;   10;  0.00;eor
       5705;2023091808;   10;  0.00;eor
       5705;2023091809;   10;  0.00;eor
       5705;2023091810;   10;  2.00;eor
       5705;2023091811;   10;  0.00;eor
       5705;2023091812;   10;  0.00;eor
       5705;2023091813;   10;  0.00;eor
       5705;2023091814;   10;  0.00;eor
       5705;2023091815;   10;  5.00;eor
       5705;2023091816;   10; 51.00;eor
       5705;2023091817;   10; 42.00;eor
       5705;2023091818;   10;  0.00;eor
       5705;2023091819;   10;  0.00;eor
       5705;2023091820;   10;  0.00;eor
       5705;2023091903;   10;  0.00;eor
       5705;2023091904;   10;  0.00;eor
       5705;2023091905;   10;  0.00;eor
       5705;2023091906;   10; 22.00;eor
       5705;2023091907;   10; 50.00;eor
       5705;2023091908;   10; 45.00;eor
       5705;2023091909;   10; 44.00;eor
       5705;2023091910;   10; 53.00;eor
       5705;2023091911;   10; 56.00;eor
